Donor ID,Donor City,Donor State,Donor Is Teacher,Donor Zip
b124ae5276638021a3d28261d48dbce4,Tampa,Florida,Yes,871
38ab854c9c2e58deea4e361753f8382b,El Paso,Texas,No,941
86ad710d9f067ce8d0d4cb73afb574ec,Sacramento,California,No,793
a0da082a8382a17c947009ca487be0d7,Kansas City,Missouri,Yes,117
6c0d952e22bdae85ad7d25b95a61c3e5,Baltimore,Maryland,No,893
209c7ce2e280ce941c3837281ddb2ca6,Portland,Oregon,No,745
93121a422de32491f94677d62aad70eb,Detroit,Michigan,No,556
b6606b4192bbddc6fca7cd318bfd63d9,Minneapolis,Minnesota,Yes,685
ba25c3ef15cc3b98d0e5d068784023a2,Kansas City,Missouri,Yes,416
6a90fa8933c1b36d7779dab168cbe7b6,Boston,Massachusetts,No,449
2958072589c88c0fc9735cb2d16ef7bd,New York,New York,No,283
8181a8cc369147eb89a2688b12c136e0,San Diego,California,No,910
dd462d58825df884a9dca73dcf4d95a0,San Antonio,Texas,No,133
43d88870f81dbaa1c8120a8e78308930,Queens,New York,No,92
f440b3d345a9d03cd374473c5c9fce3e,Tucson,Arizona,No,240
18dfbc3ca0d4de3d2303f6c6d69d42f1,Charlotte,North Carolina,No,461
ae340454cac5b68c28f49481a0a04dc4,New York,New York,No,620
7504602e8ad7dbeefa2c22c6907603fe,Cambridge,Massachusetts,No,687
f05db76e1a84a51aa9d3d7c7ee87905e,Orlando,Florida,Yes,119
00b9d4a3989240ace68933a9c9e48e8c,San Francisco,California,No,563
8e921901c4c431a93921bf576bc72a34,Springfield,Illinois,Yes,477
e703cc0e8dd7988481ef54840520d75c,Boston,Massachusetts,No,171
7c3d0f9372d6a637762c1379a683d0ee,Columbus,Ohio,No,818
3a581cc8d680f99d9cef241c47eb2e7e,Ann Arbor,Michigan,No,453
286d786ad6909ca2f9adb21f3fa751cb,Houston,Texas,No,193
9483d418ebcbd2112ffdb908dff06e12,Sacramento,California,No,342
a250dd79e54af325307df02ef9b518d1,Charleston,South Carolina,No,705
97721b899270ee4a917f6fe28db85263,Savannah,Georgia,No,666
0a0e7d394c9bbcbda03956b444589783,San Diego,California,No,261
122c9a5601d7425638602ab696a402f2,Chicago,Illinois,Yes,937
7e62101c31d0a2d5edbbab48e30e660b,Indianapolis,Indiana,No,108
283fe8eb6c6ed367297679e766dde4c0,Jackson,Mississippi,No,998
517356e154931a8a03ffb0897d462ffe,Dallas,Texas,Yes,544
1e93a4a98eefe286471e5e9098ea6f98,Boise,Idaho,Yes,797
5d2ce8a199d81b4dfee777451cc5bf14,New York,New York,No,514
497d4eefcb050b6aaf43981e35e049bc,San Diego,California,Yes,713
a97065e18e46d534c88a618efed4057d,Evanston,Illinois,Yes,232
15cd311ed91bcf2b253a88377bb0993c,Philadelphia,Pennsylvania,No,844
36eb077c3e4e6482cb70438007fc9fbc,Seattle,Washington,No,574
f1dcaa790b0449d6f29fcea1f3fe3656,Providence,Rhode Island,No,674
4f3140a4c5e27dc8c79a869a47b0f783,New York,New York,No,814
bcb0f39c4d7024a33fe61103c13fbdf7,Austin,Texas,No,724
bcd824f55a0fb74f7c595b51527999c8,Providence,Rhode Island,Yes,593
add6321d032d0111bdf71de9f0fa5d60,Philadelphia,Pennsylvania,No,421
6c006f6123e2fcb472d8567d894a05e4,San Jose,California,Yes,955
c765e245ced8b6817ad71ef40e9a8b7b,Baltimore,Maryland,No,412
26f9de05b3f7eba80f66b4031e2484a0,Boulder,Colorado,No,435
c53dd6f981b818cdd5e50e6201d75010,Los Angeles,California,No,350
45420b51a5013c48ff87d7d45415a0f7,Oklahoma City,Oklahoma,Yes,837
d627fd5350519188462854a4e8671788,Montgomery,Alabama,No,264
7bb6fc4efe1074fb8f0a1d529f3c1c3f,Cambridge,Massachusetts,No,803
a78ab60134abd22c2e96e6e98eefed1b,Wilmington,Delaware,No,755
9666df066e23350277a6c20e1dd6a698,Baton Rouge,Louisiana,No,700
19a052fa397a596ef722a8799f382e2f,Savannah,Georgia,No,157
0eb4aad73907afdf713916424a79777a,Springfield,Illinois,Yes,524
df615a5cb4323070a23d4c2fc2a79689,San Francisco,California,No,935
d3fcf143c683f10e8080fd9075cc7629,Pittsburgh,Pennsylvania,No,825
38319665c3218fc586aaed67a507c0ab,Salt Lake City,Utah,No,478
90e0a95b697c392387fa841a3e83b91f,Evanston,Illinois,Yes,90
355d196d589f85ce2c7fc1679cd368b3,Savannah,Georgia,No,205
f741a81da05a99ca1da7de17bd3c5a11,Newark,New Jersey,No,438
6ac15596805654ec3a630758713d84c2,New Orleans,Louisiana,No,921
fb140bc3304b8590de9e37575260001e,Rockford,Illinois,No,886
5268f82c2ca824b8625d6d87a0d8f8ea,Detroit,Michigan,No,773
824fa6ad3c9f20b648031631cf3ebe7a,Ann Arbor,Michigan,Yes,368
d37289a2bcf45b6fa606ad76dd0f4712,Phoenix,Arizona,Yes,346
7d137018680bac63b856d0353dc98290,Dallas,Texas,No,671
8a09ffdfc2bf7052873d3ed8831f536a,Sacramento,California,No,612
c4e20a3c1587064a3910eb2f5946203e,Hartford,Connecticut,No,492
5eddbbbfa95976636daa2e688861fe18,Sacramento,California,No,879
39a536cfe2b33f9006dd59ce5ac16b70,Austin,Texas,No,984
46a1150e5b9295145e15622336793742,Dallas,Texas,No,525
609b0c47e0f582365666f9233495227b,Oklahoma City,Oklahoma,No,751
5b145cf1cc9404d3f29f4ec042981125,Chicago,Illinois,Yes,362
07c7177620f3446d135a8bcab5e40688,Minneapolis,Minnesota,Yes,283
4aab643a5a25020b1f7ccb18a499e0e6,Pittsburgh,Pennsylvania,No,882
f1afdb65b289f2244ac9778d8da8eee4,San Jose,California,Yes,22
13432e611ca3c4480279b6a68f9797b0,Raleigh,North Carolina,No,864
585a0afa7bfdcc1289e06ab37250ee18,Rochester,New York,No,965
e578eb35d06e6e64f8302b2c3c188d3d,New York,New York,No,750
e2c1173a854f3c5d9870f0690eda9d60,Anchorage,Alaska,No,802
38488e69482b623191222e16856b7e6e,San Francisco,California,Yes,975
583ba1ab8ef832e87d021876e9aca843,Las Vegas,Nevada,No,874
be6afcdca3923e1004e0f6492873f005,Raleigh,North Carolina,No,508
100b23af341697d54048f7578345e221,Louisville,Kentucky,No,971
ad69a091fbdb01488ffb341ff0b62051,St. Louis,Missouri,No,384
146d3f31fc377a4c4a15544dc5e7ce8a,Miami,Florida,No,474
78ec84df905a8eae9fc8e9dc411a57ba,Las Vegas,Nevada,No,686
c8fe3ccdc8b8d9c6ed3049cf43e458fc,Buffalo,New York,No,758
c93440601ebd158f64e57353a6b25a9b,Dallas,Texas,No,381
046c56648dd605c81e0d0c65a224aa5a,Charlotte,North Carolina,No,766
fa72d6247532c013119e0babb66f1341,Sacramento,California,No,371
ecd37d98f68e75b3e50b070bbf0b41ec,Los Angeles,California,No,540
4f4914c836304d18a8091005eefaa285,Phoenix,Arizona,Yes,724
64f52e97953794f9987b0550d911ed97,Chicago,Illinois,No,572
013638a18b9a270b7b2aef6abb992cbd,Orlando,Florida,Yes,719
bee02820a4ab342461f3f0071c416f6c,Baltimore,Maryland,No,525
97523c36a16cc2eec81cc562df0b634e,Denver,Colorado,No,924
854496bca4777b92208fb5e603b8315d,Baltimore,Maryland,No,399
96b89b16f9243b899ec2c60a6b8a685b,San Diego,California,No,785
df5f3d4442a690fa81f28582d08dcd9b,Tampa,Florida,No,447
198d1d4707a74e791e5d1ba67809713e,San Francisco,California,Yes,780
5bcf5813d505bf72f8c18dd0e6bbb6fa,Buffalo,New York,Yes,745
96418cedd664d2644c6e27ffb9de7a3a,El Paso,Texas,No,162
991d7b84f47d81ee7ea779eed4b8543d,Indianapolis,Indiana,No,969
62e8f8cf2a48caa10c0ba3708570e35b,Virginia Beach,Virginia,No,879
ed9be1c9b0e743d56efefeb6f8676479,Raleigh,North Carolina,Yes,228
fe57d09730fa186c2dda00250e23559a,Salt Lake City,Utah,No,193
70ff67d727265023f135812a73ee173d,Chicago,Illinois,No,205
a92d939e881109031f6587a44abb3405,Manchester,New Hampshire,No,977
6daa324b9de7ef2616d0df7d219b0746,Houston,Texas,No,702
d151409e021955cdfe8b26b908cd007b,Atlanta,Georgia,No,468
aff65a50844e9484c4f277c47a31a0fb,Newark,New Jersey,Yes,279
38a906711f9badeffe524e97a66f968c,Charleston,South Carolina,No,263
78e3654bfaf14ff07b85179ad5b077e0,Oakland,California,Yes,205
eec259dc7f95897c276aa6ced50755d9,Rockford,Illinois,No,435
ee2185f657df9a39e14d9cb0e82bc1ac,Denver,Colorado,No,396
13468b81013390aa7186325c4e80645c,Buffalo,New York,No,204
4559922af52407724c5a1aaf4dbaf846,Hartford,Connecticut,Yes,318
d69a4bda477892743a16bc2e892c8e0d,Salt Lake City,Utah,No,304
b1e96a4fb420c50e591fe8bfde987f0b,Charlotte,North Carolina,Yes,426
2924d4788a68a302e421c4f1f5252d9a,Virginia Beach,Virginia,Yes,994
4fe68dd07a612e20604d1d708eb68109,Brooklyn,New York,Yes,618
613f0d34f2e6ce29a84afc569e6c8421,Dallas,Texas,No,923
c2dc3f5755a7b2deed19ee4788b5d312,Sacramento,California,Yes,977
fb1e143b196f4dfa5cd8fe1adafec8a9,Rockford,Illinois,No,670
8edddfcd1e52d7703f897142fe716b14,Rockford,Illinois,No,643
b435594df8de2588cbe83d2950462e9d,Oklahoma City,Oklahoma,No,809
415da2949d05c229fbd4529b7e533cba,Miami,Florida,No,379
e17f29e17028604649bc473fed7bf656,Chicago,Illinois,Yes,655
9096a77a05641ffa6b03208fe04ffa68,Spokane,Washington,No,293
70639b6de85ffc6022d2de7182130b2f,Manchester,New Hampshire,Yes,585
1371255e7d1d5885bac78cc7ac6feda2,Los Angeles,California,Yes,674
db79b61a7f532ceb4a4b98e4e4796a07,Miami,Florida,No,509
b7f79c1ecc2aafbdc33860700bf0499b,Baltimore,Maryland,No,272
4254ce289fc516c125e5842b833e4038,Cleveland,Ohio,No,689
a68437c56da2c432c5e2af08242bfb18,Los Angeles,California,No,540
0030b6713281e30b7dd2dc2bf5a53f77,Los Angeles,California,No,282
5345180b73e4b86c1ccb951ae1f33667,New Orleans,Louisiana,No,174
91504269dc817746926f1d4ebaecd023,New York,New York,Yes,883
26d794d30db95301afbb411aa1235a8c,Oakland,California,No,97
be3e6e57f30a9e32aba4fc035efa9c5b,Rockford,Illinois,No,770
6fc501fdebbb982353c1b3b0d4b3f2ad,Los Angeles,California,No,967
6d21f7043a5468ccedd2fe1fea5e83c8,Houston,Texas,Yes,554
965af410e0287a32ad39477d2259bcc6,Cleveland,Ohio,No,426
964f85e2273f532121aa03c88044ec82,Los Angeles,California,No,919
6de93cac09095f9dffe04d0e9a4d044c,Buffalo,New York,No,418
6ac60cba6eb84865a0f4232dfa63b88b,Minneapolis,Minnesota,No,253
6de896af72d7e380f004de1f0382215f,Kansas City,Missouri,No,847
7c0df5795391c9f66d8236fca9df7400,Des Moines,Iowa,No,316
20b0d3f61c808a9dd09b7e2c9d804cb8,Kansas City,Missouri,No,635
430f801dfad409e2a319dcb4217d65a0,San Jose,California,No,447
ca8f3653c9af18f843b9da13ec856f37,El Paso,Texas,No,212
9e7a39854b64086b71f8f346804b77f0,Raleigh,North Carolina,No,578
87a37bfea4c7d8802f61eee193eb6657,New York,New York,No,384
d773a6fc038d92734022ef5c8af243da,Indianapolis,Indiana,No,891
194a17a22632883486ea9e8432e3e17b,Minneapolis,Minnesota,No,378
73565f0a29828c3da2cdbb6345355912,Newark,New Jersey,No,219
dcafad4b3b2fa132b24803e4fc20d352,Detroit,Michigan,No,456
b176b5aa9775e30ca02415b9d38aeb22,Little Rock,Arkansas,Yes,189
1073c491a7876f9bd7389d67d4d551cf,San Francisco,California,No,621
cef33e548a3ed8df31a87f9a9d7fba29,Raleigh,North Carolina,No,577
8b9d2434e465e150bd9c66b3ad3c2d6d,San Jose,California,Yes,105
970adc91a525c4d59719c0a9743063b6,Tucson,Arizona,No,666
a064ca87076b746b74b51641c06d12c5,Memphis,Tennessee,No,224
fce6850487f8424daae65fc176f2dbfe,Austin,Texas,No,922
243a9c9e04b254c06716c6362b50eb16,Miami,Florida,No,480
07ba1e718905f51429b720a86ea6cd1f,Louisville,Kentucky,No,910
ffebf290d8b300bbec9f82cee41b2268,Kansas City,Missouri,No,618
4de6e6ca85107a9dad708370dd0bf0ab,New York,New York,No,776
564f5ed7823593ba6bbd4ceb4582ff2d,Sioux Falls,South Dakota,No,158
62825887a80fd583dfd6e7cc095d9194,Atlanta,Georgia,No,116
cf5e289adae2e58958aeb722d44a3da4,Boston,Massachusetts,No,258
09f3130194e2498036e8d0764e706a54,Los Angeles,California,No,391
2d3d3e76d169e8fffdeac26463ecf835,Portland,Oregon,No,497
20c8d4af4b87dce24c848eed42f9176f,Dallas,Texas,No,643
237858d63b93ca85cc722f8ff24d8bf8,Cambridge,Massachusetts,Yes,429
7056ce144c2e9ab1698f6b31e5a1a3d5,Columbus,Ohio,No,838
cafda61372bb912d7da67785b63b4dc3,San Diego,California,Yes,718
fad3f488c37e8ac4f2f49e1babf79577,Pittsburgh,Pennsylvania,No,277
51a03069a91e1fc55823ef50b9f56500,Los Angeles,California,No,935
a3a5e3238d7f69747050663e701977a4,Dallas,Texas,Yes,243
b323586be19b32e7ee763f7db9fd7dc7,Tampa,Florida,No,982
a4f2a14dfe8af2541dddc261677ed4a7,Pittsburgh,Pennsylvania,No,471
f67e99ad43466593aecfa84ff9c556ed,Brooklyn,New York,No,380
dd5223d4360546cbed470dbcfc4559bc,Cleveland,Ohio,No,408
a98b6e5f1586e184b757ae695fc74f0b,Charlotte,North Carolina,No,294
0a6dede162aac3456382b7a638be5c3d,Louisville,Kentucky,No,230
42f1039a1d9aee3e56ba1e56d1f8d827,Los Angeles,California,No,231
b1f1c268de60fa7baf8fbd6903e225fd,Savannah,Georgia,Yes,193
3f9000b799197002d6006d2929cdfe1f,Indianapolis,Indiana,No,254
0bb530e32aec5f84e41c16eafcd1305b,Pittsburgh,Pennsylvania,Yes,139
59b8bc2a19db28a87b003d1a65f248ba,Sacramento,California,No,560
2a26954b5d735bff8f8f9fc5646b004d,Charlotte,North Carolina,No,706
09733991802a50fb9d3c553fb897f275,Buffalo,New York,Yes,292
141b6c6ce3248ccd6f61cba921a53ac4,Las Vegas,Nevada,Yes,187
a70e77433819d1bde1119092fb3c4578,Jersey City,New Jersey,Yes,767
6d8d84f67bb6886d34e2b72b54e79bd6,Brooklyn,New York,No,599
ae47b3034909c6bce018043c4207bc92,Los Angeles,California,Yes,709
68da2e4f8fc53de126355d177b351405,Seattle,Washington,No,483
26a739304f4671cdcd8094800ff1e8f9,Miami,Florida,No,611
da82d46843325e5aba7ecd8910e1352c,Charlotte,North Carolina,No,189
149efcc6d43916819a609182ee5ff2fb,Milwaukee,Wisconsin,No,752
a9cad2446ed86aba0231086d324eb68c,San Francisco,California,No,898
85c2c16decd67b7144ba0f1aa9a52a8d,New York,New York,No,590
b9e20d65504b92be3b3fa16ee260a04b,Buffalo,New York,No,682
61e42c385214e0324bc1a8fca86403ed,Los Angeles,California,No,887
1f71173eaf2deeb2e1309ebaeb43378e,Honolulu,Hawaii,No,150
ccdc585063e1e74792f57204a26d3144,Portland,Oregon,No,291
45ac3487ae184e8d2c0bb0d354eae72b,Houston,Texas,No,604
e097c992d7cc1629af0f9efe069c9744,Buffalo,New York,No,645
84e06414427895a052aa1a4ea034376a,Cambridge,Massachusetts,No,931
ce4d7ca90a105a84731aa3a01428f876,Raleigh,North Carolina,No,638
f0840bb570659898f7981ee4babf9555,Washington,District of Columbia,No,842
be9cac9ac68935d0db6b6df1f2e867a6,Boise,Idaho,No,708
e04dc1dd4049b5e803fdb99e324f949a,Savannah,Georgia,No,678
39a26d47b6e775c45e9d4f2a76a9fb09,New York,New York,No,229
83939b3a588bf02dd0313a4fe725ffdb,Springfield,Illinois,Yes,671
9b1b944b2125128117814ab30c5e8fbe,Tampa,Florida,No,625
1223b5135496f63cdc1110c1080aadfb,Austin,Texas,No,229
aaa4fe43db1ea43d811d8fdeeb249b6d,Nashville,Tennessee,No,939
6a15313f4e8b019312ad7ab762b11cc3,Charlotte,North Carolina,No,454
44f7e66d2b735fe9cd21df213a54717f,Minneapolis,Minnesota,Yes,889
d38077beeec471e7ddc6111da1384533,Chicago,Illinois,No,993
01193bba733d343291d2bf68fa547b5c,Springfield,Illinois,No,441
bb79497755a0e57e55e3b8a6ed623fd3,Pittsburgh,Pennsylvania,Yes,477
3fe4b4aedd6ce8d082f12bf0ea81cf3e,Springfield,Illinois,No,950
440afdc53ed262435e5794030b303fec,Richmond,Virginia,No,934
3b33f3d8269cd696236c7b8714a0bccb,Brooklyn,New York,No,75
a950ca085015ac87af276e95546fded5,San Francisco,California,No,348
9e79b967b2ed9e707b65ffe868a83072,Philadelphia,Pennsylvania,No,504
107eb90ef32bc3a7f8b9fc4badcbfdc3,Cleveland,Ohio,No,706
7cea2045c268283ee32f2e63b7fddd71,Miami,Florida,No,250
f40a3fac171d89a82428c3b3f0b7558b,Cambridge,Massachusetts,No,713
66aa9385dd59ba7136b824817b3a4e3e,Raleigh,North Carolina,No,409
ebee0a3bbdc597bf272eb7bdfad2f18e,Boston,Massachusetts,No,878
9ef2b93e30ac7d7ba2f963a33810ae66,Sacramento,California,No,707
61fdf27dde51cbda82c5e27e0fbdf5db,Raleigh,North Carolina,No,404
cf063f5bb07ff8f594d62c11bf377de8,Seattle,Washington,No,954
2df2119d197b153bf7cafe49fc4d3502,Montgomery,Alabama,No,203
c6f2077508b7fa4a483024c4898b2da4,Louisville,Kentucky,Yes,608
a8256d7e54fd2e2782f71350742601d3,Austin,Texas,No,436
1a5e0712fff60ead7c73968aa735c3e7,Jersey City,New Jersey,No,179
0371884dfc62d5c048b3b09a0a8ba77c,Boulder,Colorado,No,742
14f7ce8dd5bcb8d04094dded6bebac31,Queens,New York,No,984
c721cd2a214053ec331c54d0aa627e47,Springfield,Illinois,No,258
f99f69643f29b73bbcb930bf8bd321a5,Los Angeles,California,No,172
b49eb7fec4088e5862f91e1adcc886d2,Spokane,Washington,Yes,170
68905a0096d5e6269e2a0359a8690043,Ann Arbor,Michigan,No,560
968626c392348e5940b70d6c9ad9d4e0,Springfield,Illinois,No,995
e7cd99f4faad9f13abb834c20ffcea4f,Philadelphia,Pennsylvania,No,778
03526c12164ad13703619b9ac4188368,San Antonio,Texas,No,905
1e316104ea98075ca4f1baeead2d766c,Boulder,Colorado,No,269
53192c47660bc8743cf48c0a736cab4d,Chicago,Illinois,No,496
96f6c949b02f8602d730e309923b3b6a,Ann Arbor,Michigan,No,145
f5405e58e7b3d70a54785abbabb7e44c,Wichita,Kansas,No,776
5eddd6677b41428daa8fd8a2d7070104,San Francisco,California,Yes,777
40f737037751a29eaf66d7d03190e9f5,Buffalo,New York,No,535
e0c5e459d29ccd351708892022a4f38b,Richmond,Virginia,Yes,636
b233cef0283c5a18ad219ed178152bbd,Baltimore,Maryland,No,933
fe9e5d57e02671ecffa281ae79f24f27,Brooklyn,New York,No,548
0bbffa653ee2dc635d8961ead3cf6143,Spokane,Washington,No,526
3d5a89555ac1cf10fbfa0dc5f4ec9990,Oklahoma City,Oklahoma,Yes,343
53d696cc7afc24e7c34a100be15f71bc,Raleigh,North Carolina,No,886
e05b052eb32ccb84037f0791c7cd0498,Tampa,Florida,Yes,844
d6c599a7dbf2f80c1d5d64b46c738648,Minneapolis,Minnesota,Yes,666
06ed4da58c8f91005c0d05a31951f515,Newark,New Jersey,No,809
5c8ffe3ed0cf4894b0833dd8ac4157db,Pittsburgh,Pennsylvania,Yes,711
37cc863bf2a0345990604f621d48a071,Bronx,New York,No,181
13c6d0278ba4991529ffe930f66121ef,Atlanta,Georgia,No,377
e77c95617be30816b992cc0cca6131cd,New York,New York,No,395
a96cae4d63191639e476e1b3f47bfa7b,Boston,Massachusetts,No,781
26cc728b4696bab185816381ab185a51,Phoenix,Arizona,No,459
a8ce0a917bb29116ac89cee54ca4309f,Virginia Beach,Virginia,No,420
aae44940055b40868f9b2eb78533f145,San Francisco,California,No,384
ac9ed156f63fce413a9aca5e176132ed,Tallahassee,Florida,No,31
118a9d292f923996d9f195d014822f53,El Paso,Texas,No,423
159e6f701a7f9d5a93ecd45792c1b355,Charleston,South Carolina,No,956
bf32839915e60b54b44e38484a4c64a4,San Diego,California,Yes,471
28a446a797d0d8d22f5b55cce0c97f3e,Brooklyn,New York,Yes,510
120a67ec3c9b4d2823b3973e78127d9c,Los Angeles,California,No,304
3ceb6561100617bcb9a2fd22e4be2341,New York,New York,No,610
8ad3efe82b1ef76c99c0b0f07a06584f,Brooklyn,New York,No,370
efff47835a4a2e309f2e2caab52892ed,Miami,Florida,Yes,729
fca9d7d7ea893c630385a74951e1e8a9,Raleigh,North Carolina,No,729
869f73e21ab96187375ea8fae4056c1b,Boston,Massachusetts,No,553
fbc9f87af668a61794a1875d2db69edb,Los Angeles,California,No,363
bf3c4c06434308bc89fa6a688fb5d27b,Fort Worth,Texas,No,234
1ee513c77f5a5816cb62bdd63128f380,Boston,Massachusetts,No,729
d5252f0246284a1c3271e1bece9bd17d,Brooklyn,New York,Yes,255
46a02a9b65ec7acd0f8035f55bd20c98,Los Angeles,California,No,853
54aeeffd8c8dc0a31f2dbbc789ba525c,Spokane,Washington,No,485
4a68b56371ae5027af493a0c0fdc4e13,Sacramento,California,No,246
dcd997dd875224f2a2aff42824014320,Virginia Beach,Virginia,Yes,106
fa0295f8d5ba2ffce34753322bc13ecb,Baltimore,Maryland,Yes,596
20146cd2d9468b6918d8c15c59c46377,New York,New York,Yes,872
99f09e2cfbcdd2e7a2eb7f34283917ca,Jersey City,New Jersey,No,279
f7c582aeb0196998ccce501573375f21,San Diego,California,Yes,494
bc3737e99198f49f6655e1ae7252804f,Charleston,South Carolina,No,681
a6d539b9c8521808a5d44f5f22befc75,Austin,Texas,No,324
ab3fcde7c0c8f93546a39ce2cc9a2193,Savannah,Georgia,No,187
fa58e080335520596cb7ceaabbdbc00f,Los Angeles,California,No,779
8595e84d8d928844e08a3df0ab45bfa8,Nashville,Tennessee,No,802
204b3976e1f839eb7a6ea801cb259c5e,San Francisco,California,No,204
cbd00ef2530a37df0bc610660769165f,San Diego,California,No,159
541862a31be031d3a2d511ea5f9ef789,Newark,New Jersey,No,589
3c4132863b61f77fe7004f3715d569f3,Buffalo,New York,Yes,881
dcb0d683e028ae169844be56dfc986ae,Philadelphia,Pennsylvania,No,675
2aff76a9e3354c3e483b049004c322ae,Chicago,Illinois,No,711
7c699d9c5f83e30d64e0e6b9216bcf93,Baton Rouge,Louisiana,No,925
0e9f984a367a74f7d2b3180ef32078cc,Baton Rouge,Louisiana,No,700
f48499845d74ece54bfad7683600b8e5,San Diego,California,No,691
17e011b7f810238303c72ba8d605e770,Raleigh,North Carolina,Yes,507
e87fc55a75d6db7e2ad54cd0f5d05f9d,Richmond,Virginia,No,665
f6e2221aac2b50370a1dbe811a0f7f17,Boston,Massachusetts,No,460
6f6ecbe26ff9cc0b86e172794b2e02d9,Wilmington,Delaware,No,771
67814c1fcc530e36addc3e13ab3b4d37,Naperville,Illinois,No,647
6e9fdd565573917823a12eb3f114f5d2,Denver,Colorado,No,355
fa76c4d242b406eb2dad2fc6a8324f02,Chicago,Illinois,Yes,619
c2541cd716fa6b2e50736667fb624d80,Virginia Beach,Virginia,No,577
c105bfbd07de61ae80c764c8aa2cf893,San Francisco,California,No,319
a491f0b2ea1fca65e27a984d654821d0,Bronx,New York,Yes,772
ede619d6df04202952e1183f5357f842,San Francisco,California,No,873
1a6216d57c1ad0801a0bf1f75dfd4b66,Miami,Florida,No,933
27689090eaf9916feba7c7fbbd7c1b7a,New York,New York,No,665
da743152627b41a1ffd6f23232ffe294,Brooklyn,New York,No,377
a97fd41641113392edbd291980b1ceb6,Cleveland,Ohio,No,548
99546eb400257ad1eb2263dd87c5421e,New York,New York,Yes,381
1f5bc27bef087473775cd01a8737d8a2,Raleigh,North Carolina,No,301
d8e93d24e7ecb3e51890ee5dc9f29f5f,Columbus,Ohio,Yes,505
dc20e4048a504830e9619a473783b474,Springfield,Illinois,No,449
f4d6c40a94241a08dd6568016b0c5867,Honolulu,Hawaii,No,866
5e09762e3601be3c7cfd8ad2f7f3baf6,Pittsburgh,Pennsylvania,No,132
7760ead7b0ecc2b1d54b04fadf318579,Minneapolis,Minnesota,Yes,333
fd235def3e5a87e35560db22c96b5edb,Oakland,California,Yes,859
739fb1e0b6f6f5b3fd37961fe4ff26ea,Indianapolis,Indiana,No,965
c9a5ad9f5ac177cddaf5949d7b2120f6,Pittsburgh,Pennsylvania,No,397
855eb7536a4b39a2aaa5464a3f1a7b2a,Cambridge,Massachusetts,Yes,458
503a61eb8db3540a5314a89d141cc639,Albuquerque,New Mexico,No,418
72a79da731e80ad6b8f259bfc4c3b355,San Antonio,Texas,No,701
3d01c5848e9989b602d1328484fa98cf,Ann Arbor,Michigan,Yes,548
7aa1fdb1c041489979c60d039956caaa,Spokane,Washington,No,641
e35faf40de89e8fc8f2b508b2c284651,San Francisco,California,Yes,268
ce88cb2dd4e80839fc3e058be0f3eab0,New York,New York,Yes,590
39fa9403bef628e4bb34131aa75888b9,Austin,Texas,No,434
bd771913927c5b1e70a7d700404fde1b,San Francisco,California,No,265
e9a0aa83302141fd3d9675eb14d899e9,Minneapolis,Minnesota,Yes,611
44cb83ce02d3b75c031e27f0e49ffdad,Buffalo,New York,Yes,881
3203dde7e63a89ce31695ee4592d8056,Atlanta,Georgia,No,656
9437cd6aeb02b8f9585481ec1b28fd6e,New York,New York,Yes,692
779cbff2a062f5bdfd4e183da702e9d2,Virginia Beach,Virginia,No,152
398d1ca68b6870b51d61fac36cd5e859,Austin,Texas,No,83
6b5603c8958a0b33820d45862abb8dbc,Baltimore,Maryland,Yes,788
95863a76c51155ffe7a37e8163b4c08b,Charlotte,North Carolina,No,793
94c8202a09379c6a37833161b483ffdd,Sacramento,California,No,230
4912a7f484d627d30ecc5a797ae3e198,Dallas,Texas,No,114
1d34d08e7a4c75d4dc99e04cf0e98b3b,Jacksonville,Florida,No,600
a1d4ba99b0607587e92d7b6c138dff45,Birmingham,Alabama,Yes,175
fb7df40d70ba01cf68bed9c5e1924421,Honolulu,Hawaii,No,700
ec799fe136fb69cc523e3fe087fea50c,Detroit,Michigan,No,438
